precip	MIROC5	RCP60	REGRESION	decimas	1
P18356	43.100	-6.068	182	geo	2006	2100	-1
P18356 2006 1 0 16 0 0 13 20 0 0 17 20 32 60 168 152 70 116 0 116 64 69 45 16 39 20 19 31 33 27 38 45 37 
P18356 2006 2 15 19 30 19 0 0 0 0 0 0 16 29 35 44 0 81 80 71 75 118 0 59 50 0 0 27 44 60 -999 -999 -999 
P18356 2006 3 59 86 76 123 146 101 122 106 94 0 47 0 49 43 40 46 64 88 103 71 84 63 57 57 44 57 61 56 78 85 89 
P18356 2006 4 95 74 46 47 41 35 17 41 44 13 13 10 0 9 0 0 16 15 21 28 0 0 0 0 23 26 0 53 56 51 -999 
P18356 2006 5 49 58 46 52 57 51 36 17 0 0 30 41 44 57 45 32 35 49 0 67 0 0 0 0 11 6 0 0 20 0 0 
P18356 2006 6 0 5 0 0 0 0 0 7 0 7 0 15 0 0 10 10 0 11 13 0 0 5 0 0 10 13 14 16 14 0 -999 
P18356 2006 7 18 15 15 0 17 17 0 19 0 12 5 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 19 6 9 0 13 
P18356 2006 8 0 0 0 0 0 0 0 0 0 0 7 4 8 14 0 0 0 0 0 13 0 13 0 22 32 39 21 13 13 0 0 
P18356 2006 9 12 0 9 9 19 0 8 0 18 0 25 0 24 0 0 0 20 26 33 31 20 0 24 24 0 28 24 31 40 59 -999 
P18356 2006 10 36 0 0 0 6 0 4 0 0 0 11 11 14 0 0 0 17 0 15 0 19 27 24 15 25 51 36 38 74 48 0 
P18356 2006 11 30 30 0 0 0 8 15 20 0 0 0 0 0 0 0 0 16 34 17 0 42 66 0 61 58 34 11 5 0 1 -999 
P18356 2006 12 0 0 0 0 0 0 38 0 16 0 0 17 30 0 36 63 38 21 0 0 0 35 70 86 67 56 28 22 24 0 30 
P18356 2007 1 25 27 34 0 0 0 0 2 0 0 0 0 0 6 0 0 2 21 80 49 0 15 29 0 83 74 67 135 128 79 63 
P18356 2007 2 43 61 118 144 82 57 61 0 126 137 78 54 51 54 41 0 0 36 28 23 25 23 24 29 19 20 0 46 -999 -999 -999 
P18356 2007 3 37 31 34 0 42 0 29 0 0 21 0 137 132 153 131 58 51 47 23 24 0 41 25 14 0 14 24 0 20 0 19 
P18356 2007 4 11 0 6 22 58 82 58 37 23 9 13 22 61 61 30 18 21 0 0 55 56 62 63 79 46 73 31 0 10 0 -999 
P18356 2007 5 0 0 11 0 39 44 18 11 0 19 0 23 34 46 39 43 0 25 37 26 0 10 0 0 0 5 0 8 14 0 0 
P18356 2007 6 24 21 22 22 23 18 14 0 0 0 0 0 0 0 0 6 8 11 11 0 0 0 17 16 10 0 0 22 0 21 -999 
P18356 2007 7 0 0 16 0 19 0 0 18 18 33 30 26 26 13 6 12 0 23 18 0 17 18 11 0 0 0 0 0 17 10 11 
P18356 2007 8 0 0 0 0 0 4 0 0 0 0 0 0 0 15 0 0 0 13 19 28 35 30 7 0 0 0 0 19 19 0 0 
P18356 2007 9 0 0 0 0 0 17 0 3 5 0 0 9 9 0 0 21 0 0 0 0 0 9 9 13 12 8 0 6 7 0 -999 
P18356 2007 10 0 0 11 0 0 0 8 0 0 20 26 31 45 58 40 13 0 0 29 12 0 37 53 76 52 22 51 32 30 46 50 
P18356 2007 11 76 48 64 0 0 48 61 21 26 15 18 26 31 44 30 16 16 0 0 0 0 0 37 79 55 29 23 36 35 0 -999 
P18356 2007 12 0 14 18 0 24 0 0 11 21 27 58 59 30 20 0 26 35 22 0 10 6 8 9 0 30 23 40 75 38 39 64 
P18356 2008 1 103 110 114 111 72 18 4 1 0 0 0 0 9 16 29 0 29 25 0 46 75 0 0 40 0 46 61 0 39 53 59 
P18356 2008 2 80 87 61 57 47 0 49 44 54 40 72 89 0 36 47 86 26 39 0 47 30 0 21 19 18 29 27 40 -999 -999 -999 
P18356 2008 3 29 12 15 0 17 9 0 3 0 0 0 18 0 19 10 0 0 0 0 0 0 10 0 0 17 39 39 18 0 0 0 
P18356 2008 4 0 0 19 0 25 28 24 26 0 0 0 0 0 27 0 0 38 28 0 20 21 14 10 0 19 13 0 0 16 23 -999 
P18356 2008 5 21 21 16 23 39 0 41 0 0 49 48 49 28 41 41 36 33 24 0 41 54 41 41 0 33 30 0 0 11 0 0 
P18356 2008 6 23 0 20 22 20 0 17 11 12 0 0 20 29 0 41 12 0 0 0 7 7 0 0 0 0 0 0 13 21 34 -999 
P18356 2008 7 17 7 0 0 5 0 10 0 18 18 14 0 11 0 0 0 0 0 20 0 0 20 0 20 0 10 0 0 0 0 0 
P18356 2008 8 19 15 0 0 8 0 0 0 9 26 34 14 0 24 15 16 0 0 10 5 0 13 18 16 12 16 0 23 24 17 0 
P18356 2008 9 0 27 16 0 16 0 0 0 0 0 0 0 0 24 42 0 0 0 0 12 0 0 13 18 23 27 0 21 0 54 -999 
P18356 2008 10 65 46 24 40 19 11 30 62 49 0 42 64 46 37 9 0 14 0 0 0 0 0 0 22 0 60 84 89 78 56 26 
P18356 2008 11 59 42 61 29 28 15 18 32 48 42 67 35 21 16 0 0 16 55 34 30 17 0 18 0 0 0 0 4 0 9 -999 
P18356 2008 12 7 11 0 9 9 13 5 0 29 96 83 52 97 78 28 0 40 42 23 0 0 0 11 23 36 73 74 0 17 0 0 
P18356 2009 1 8 0 0 37 55 70 0 18 23 39 36 64 64 57 48 34 18 5 3 0 0 4 0 0 13 0 0 0 0 0 0 
P18356 2009 2 0 54 58 50 0 43 49 24 0 34 52 32 35 20 0 0 6 14 0 54 44 40 0 31 16 22 55 178 -999 -999 -999 
P18356 2009 3 153 110 0 53 54 63 67 78 0 0 30 18 28 45 85 123 112 94 81 71 30 0 23 55 60 0 69 76 85 79 64 
P18356 2009 4 0 55 55 38 0 79 91 70 58 49 48 58 55 0 61 39 30 0 35 59 31 18 0 0 11 10 0 0 22 0 -999 
P18356 2009 5 33 42 46 35 0 33 29 31 41 0 52 0 26 19 0 0 3 9 14 0 24 0 21 0 0 0 0 0 0 12 15 
P18356 2009 6 0 0 12 0 0 0 25 15 0 0 18 8 6 12 0 14 0 0 0 0 0 0 12 10 0 0 0 0 0 0 -999 
P18356 2009 7 0 0 0 0 6 10 6 0 0 0 13 17 19 19 13 12 8 0 0 11 15 0 7 0 0 0 0 0 0 0 0 
P18356 2009 8 28 23 10 15 10 0 0 15 0 24 27 0 13 11 3 0 0 0 0 0 0 0 0 15 19 26 25 30 0 0 14 
P18356 2009 9 0 32 29 7 5 5 5 0 10 0 29 28 19 15 0 0 7 0 0 0 11 22 33 44 26 0 12 0 0 0 -999 
P18356 2009 10 15 9 0 2 0 0 0 0 5 12 0 0 22 20 20 25 0 32 33 35 32 26 26 54 24 7 0 0 8 14 16 
P18356 2009 11 0 0 0 0 0 0 11 13 17 0 8 13 14 15 27 23 32 0 28 42 0 14 18 16 0 36 44 44 38 0 -999 
P18356 2009 12 73 73 81 48 92 132 138 141 72 0 86 61 66 37 34 26 18 24 43 38 0 42 48 0 0 17 30 27 0 27 16 
P18356 2010 1 16 15 0 46 73 0 17 12 18 25 15 10 18 19 18 40 43 0 18 15 0 0 0 0 0 0 0 0 0 7 0 
