precip	MIROC5	RCP60	REGRESION	decimas	1
P15820	42.392	-7.421	182	geo	2006	2100	-1
P15820 2006 1 0 20 0 0 0 0 0 6 21 22 47 72 181 114 123 186 124 123 0 61 33 16 64 11 22 50 54 40 54 51 37 
P15820 2006 2 22 35 0 0 0 22 0 14 0 0 14 31 26 0 40 67 86 84 123 95 50 36 31 22 25 18 0 49 -999 -999 -999 
P15820 2006 3 68 115 107 176 189 134 153 111 101 33 0 0 40 39 0 61 0 110 153 114 135 100 85 0 66 97 114 96 100 116 80 
P15820 2006 4 113 120 59 71 51 0 7 15 15 5 11 0 0 0 12 0 0 0 0 0 4 0 5 0 0 22 29 33 26 0 -999 
P15820 2006 5 45 59 47 74 62 51 30 16 13 28 30 57 59 77 63 50 46 58 73 84 43 0 13 0 9 0 8 0 0 16 0 
P15820 2006 6 5 0 0 0 0 0 0 0 0 0 0 16 0 11 0 0 0 0 0 0 4 0 0 0 0 0 0 17 0 0 -999 
P15820 2006 7 15 0 0 11 12 0 0 15 16 0 0 0 0 17 0 5 0 4 0 0 17 13 0 0 7 0 0 0 0 0 0 
P15820 2006 8 0 0 7 0 0 0 0 0 0 0 6 0 0 0 9 0 8 0 0 0 0 0 0 22 42 37 0 11 0 20 25 
P15820 2006 9 0 6 0 0 0 0 0 0 16 0 16 0 0 12 0 0 25 29 31 46 0 0 26 0 28 30 22 38 57 55 -999 
P15820 2006 10 20 0 0 0 0 0 0 0 0 9 0 0 10 0 0 19 14 13 15 18 28 38 0 18 43 90 45 72 80 73 58 
P15820 2006 11 50 26 0 0 0 0 25 20 0 0 0 0 0 0 0 0 17 20 12 33 35 62 33 0 40 27 9 0 0 0 -999 
P15820 2006 12 1 0 0 0 0 0 20 20 0 0 10 0 0 0 52 71 0 19 0 0 0 0 105 110 109 87 41 39 55 62 48 
P15820 2007 1 38 55 58 24 30 0 0 0 0 0 0 0 0 0 0 0 0 13 42 14 0 3 13 49 44 41 34 109 92 53 42 
P15820 2007 2 31 65 121 105 43 29 45 56 133 94 79 45 53 59 41 0 0 27 0 0 18 17 19 34 26 36 37 47 -999 -999 -999 
P15820 2007 3 0 0 0 21 41 29 0 0 0 10 37 74 93 200 120 66 89 63 30 44 53 40 11 0 0 5 16 0 10 19 0 
P15820 2007 4 5 0 5 19 48 99 28 22 0 0 0 21 70 55 30 0 0 0 72 62 0 34 74 66 33 52 0 0 0 5 -999 
P15820 2007 5 0 0 0 0 50 49 21 11 0 26 0 26 34 35 0 58 0 22 39 0 12 6 0 0 0 0 0 0 7 0 0 
P15820 2007 6 13 11 0 14 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 12 7 8 15 0 0 0 -999 
P15820 2007 7 0 15 0 0 0 0 0 0 18 40 35 30 27 0 0 12 0 19 0 0 27 26 0 0 0 0 0 0 0 0 0 
P15820 2007 8 0 16 26 22 5 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 43 24 0 0 0 0 0 0 0 0 8 
P15820 2007 9 0 2 0 0 0 8 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 9 0 16 0 9 0 0 0 0 -999 
P15820 2007 10 15 0 12 26 0 0 0 0 0 0 0 40 50 73 57 21 0 45 46 0 0 56 96 113 60 33 80 19 47 66 70 
P15820 2007 11 57 43 49 0 35 58 0 18 49 25 0 0 71 99 28 0 0 0 0 0 0 11 25 61 32 23 0 9 0 0 -999 
P15820 2007 12 9 0 0 0 0 9 0 0 5 0 48 34 15 0 15 26 26 0 7 0 0 5 0 25 50 35 54 51 0 18 35 
P15820 2008 1 72 95 103 102 49 13 0 0 1 0 0 2 4 0 16 0 9 0 0 43 99 83 46 42 41 63 0 35 49 70 87 
P15820 2008 2 106 132 106 111 77 105 65 0 85 52 91 76 57 33 89 114 19 48 38 0 19 18 12 7 0 0 0 26 -999 -999 -999 
P15820 2008 3 15 0 19 25 15 0 0 0 0 10 17 0 0 0 0 0 3 0 0 7 0 0 0 0 34 53 23 0 0 1 3 
P15820 2008 4 8 0 14 0 15 16 13 12 0 0 4 0 15 24 0 25 29 17 9 15 18 0 5 0 0 0 0 5 0 15 -999 
P15820 2008 5 0 0 0 12 22 0 24 18 43 53 60 68 0 46 0 23 0 0 27 35 42 35 0 49 0 22 0 0 0 0 16 
P15820 2008 6 14 10 0 0 0 0 14 0 0 0 16 25 29 30 29 9 7 0 0 0 5 0 0 0 0 0 0 0 0 24 -999 
P15820 2008 7 12 0 0 0 0 0 0 11 14 0 13 8 0 0 11 7 0 29 0 0 0 21 0 0 0 0 0 0 0 0 0 
P15820 2008 8 17 0 0 0 0 4 0 0 0 0 0 10 0 24 15 20 0 0 0 0 0 0 0 0 7 0 15 15 0 0 0 
P15820 2008 9 0 35 12 12 6 0 0 0 8 9 10 0 19 40 49 9 10 9 0 0 0 0 12 0 34 25 0 35 78 73 -999 
P15820 2008 10 108 55 0 49 0 9 30 47 27 0 58 91 53 25 4 0 7 0 0 12 15 0 17 26 30 0 111 101 76 44 38 
P15820 2008 11 57 34 69 18 13 4 14 18 0 35 52 17 19 16 6 0 41 112 55 53 23 0 0 4 0 0 0 0 0 7 -999 
P15820 2008 12 0 0 0 1 2 0 0 0 22 94 61 29 95 59 12 10 37 32 26 18 0 12 0 45 86 113 99 33 0 0 0 
P15820 2009 1 0 0 0 19 40 0 0 0 0 22 15 43 36 0 0 15 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 
P15820 2009 2 0 30 36 29 0 21 17 7 9 19 20 12 0 0 7 3 0 0 0 0 22 22 14 0 2 0 0 151 -999 -999 -999 
P15820 2009 3 109 83 59 30 35 50 75 86 0 14 8 0 0 0 64 136 179 175 154 122 34 0 49 78 79 61 69 74 93 84 57 
P15820 2009 4 40 24 0 22 29 44 45 55 42 0 42 51 44 0 31 0 0 0 52 64 13 0 0 0 0 0 0 24 20 22 -999 
P15820 2009 5 21 38 41 0 0 0 0 24 0 0 23 0 20 0 0 0 0 5 0 0 0 0 5 0 0 0 0 0 0 10 0 
P15820 2009 6 0 0 0 13 12 0 20 12 11 0 14 0 0 0 0 0 8 0 8 10 0 0 0 10 0 0 0 0 0 0 -999 
P15820 2009 7 0 0 10 4 0 0 0 0 0 0 0 0 23 0 9 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 24 
P15820 2009 8 34 21 6 0 0 0 0 11 9 0 17 0 10 5 0 0 0 0 0 0 0 0 0 11 13 19 0 25 0 0 0 
P15820 2009 9 18 53 23 0 0 0 0 11 0 15 29 29 0 0 0 0 0 0 0 0 0 0 31 41 15 0 0 0 0 0 -999 
P15820 2009 10 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12 0 0 0 19 22 23 25 50 82 0 0 0 0 13 0 0 
P15820 2009 11 0 2 0 0 0 8 9 13 0 17 0 20 25 34 53 25 30 24 55 85 48 10 0 0 14 30 50 63 50 62 -999 
P15820 2009 12 110 146 117 79 197 187 147 152 57 54 64 70 96 60 48 28 0 47 73 39 27 71 99 67 47 39 49 30 37 0 38 
P15820 2010 1 0 23 0 58 50 10 0 0 0 18 8 9 20 13 0 46 0 34 40 0 0 0 0 0 0 0 0 0 0 0 0 
P15820 2010 2 0 0 0 0 38 63 0 15 20 10 3 0 0 0 0 0 0 14 44 55 48 72 42 44 0 38 15 14 -999 -999 -999 
