precip	MIROC5	RCP60	REGRESION	decimas	1
P8726	40.100	-5.869	182	geo	2006	2100	-1
P8726 2006 1 0 13 12 16 20 54 28 0 0 0 64 286 464 50 213 272 240 190 77 0 9 49 0 0 41 0 0 35 71 83 0 
P8726 2006 2 61 198 73 66 25 0 0 0 0 0 0 50 62 57 0 0 0 21 90 49 0 11 0 8 0 0 0 27 -999 -999 -999 
P8726 2006 3 100 163 255 308 213 260 216 196 107 114 92 0 41 55 0 193 351 322 230 128 139 128 123 85 94 121 113 0 167 121 96 
P8726 2006 4 0 139 0 74 49 19 0 23 0 0 0 0 11 7 8 0 29 0 7 0 0 0 0 0 0 52 0 51 0 0 -999 
P8726 2006 5 28 0 0 94 81 138 44 16 0 0 0 0 0 44 0 0 30 0 0 41 9 7 15 0 0 3 0 27 34 18 0 
P8726 2006 6 0 0 0 0 0 0 0 0 0 0 7 19 0 0 0 0 0 0 0 12 7 0 0 0 0 0 0 0 0 0 -999 
P8726 2006 7 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 
P8726 2006 8 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 13 0 0 0 12 0 0 
P8726 2006 9 0 0 26 0 0 9 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 0 0 -999 
P8726 2006 10 1 0 0 0 0 21 0 8 0 0 16 0 0 0 28 0 0 0 0 0 43 0 0 0 54 0 0 71 0 0 0 
P8726 2006 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 28 24 46 0 10 0 0 0 0 2 -999 
P8726 2006 12 0 0 0 0 0 0 31 205 184 93 54 47 48 0 0 265 15 0 0 0 0 156 298 0 135 123 99 105 152 95 42 
P8726 2007 1 46 67 0 6 0 0 0 0 0 0 0 0 0 16 7 0 0 3 0 0 0 0 0 0 11 0 0 25 21 31 28 
P8726 2007 2 0 30 33 17 0 10 55 180 367 214 45 0 13 19 22 0 38 85 39 39 0 41 83 62 107 111 0 0 -999 -999 -999 
P8726 2007 3 0 50 39 129 166 43 0 15 0 12 38 44 55 172 58 25 76 47 0 99 62 39 0 0 4 0 13 0 4 0 0 
P8726 2007 4 0 0 0 21 0 36 1 1 0 7 0 0 116 0 15 41 55 104 144 89 49 12 52 59 12 12 0 0 0 0 -999 
P8726 2007 5 0 0 20 38 124 24 15 10 29 33 0 0 0 54 0 40 0 0 57 0 2 0 0 0 0 0 0 0 0 0 0 
