precip	MIROC5	RCP60	REGRESION	decimas	1
P3792	38.291	-2.370	182	geo	2006	2100	-1
P3792 2006 1 0 0 0 0 0 18 9 9 0 13 18 52 0 86 0 56 49 52 53 0 14 11 25 26 16 0 0 0 0 30 0 
P3792 2006 2 12 0 28 0 0 0 0 0 0 0 0 21 0 0 0 47 28 0 0 0 44 0 28 0 18 12 0 20 -999 -999 -999 
P3792 2006 3 36 51 57 0 78 71 0 85 0 40 60 58 0 32 0 40 63 74 58 0 37 0 31 26 28 25 21 27 47 38 64 
P3792 2006 4 0 0 26 28 0 0 0 62 39 0 0 8 10 10 0 12 0 0 0 0 0 0 0 0 18 27 49 60 53 0 -999 
P3792 2006 5 37 33 0 0 27 42 0 0 0 0 0 0 0 0 0 0 0 21 0 22 15 0 0 0 0 0 0 0 0 0 0 
P3792 2006 6 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 14 0 0 0 15 0 17 0 -999 
P3792 2006 7 0 17 0 0 0 25 0 0 15 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
P3792 2006 8 0 0 0 0 0 0 0 17 0 0 0 0 0 0 19 16 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 
P3792 2006 9 0 11 0 0 18 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 22 11 0 12 12 0 -999 
P3792 2006 10 0 0 0 11 0 0 0 0 0 0 0 20 0 26 27 26 0 0 12 0 16 0 0 0 0 0 0 0 19 13 0 
P3792 2006 11 0 0 0 0 0 0 0 17 10 0 6 0 0 0 0 0 10 11 0 13 26 34 35 65 42 0 9 0 5 0 -999 
P3792 2006 12 0 0 0 9 0 0 31 35 30 24 0 0 34 0 34 0 32 0 0 0 24 33 54 55 35 31 19 0 0 14 13 
P3792 2007 1 0 0 0 0 0 0 3 3 0 0 6 0 0 0 5 0 0 0 34 44 35 23 0 25 43 0 39 41 46 39 30 
P3792 2007 2 21 0 31 0 35 31 38 79 132 114 39 32 24 17 0 16 26 39 37 0 0 32 31 23 22 0 0 32 -999 -999 -999 
P3792 2007 3 31 39 34 32 40 38 0 27 0 24 33 81 97 71 53 30 21 0 0 0 16 0 0 0 0 20 20 17 14 0 0 
P3792 2007 4 0 5 0 0 27 29 0 0 0 0 15 0 38 0 18 0 18 30 0 31 0 52 0 0 37 28 0 0 11 0 -999 
P3792 2007 5 7 0 0 0 28 27 18 0 0 0 0 0 29 32 26 21 0 23 26 28 15 0 0 0 0 0 0 0 17 0 0 
P3792 2007 6 0 29 0 28 28 0 0 0 0 0 16 0 0 0 19 0 0 11 0 0 16 0 0 0 14 0 18 0 0 0 -999 
P3792 2007 7 18 18 0 0 18 0 19 0 21 0 0 0 0 0 0 0 0 0 0 0 14 16 0 0 0 0 0 0 0 0 0 
P3792 2007 8 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 12 0 0 0 0 21 20 0 0 0 
P3792 2007 9 0 0 10 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 8 0 0 0 0 0 0 6 6 0 0 -999 
P3792 2007 10 0 0 0 0 0 0 0 0 0 0 23 25 33 33 0 12 0 0 0 0 14 27 28 28 0 0 20 0 12 0 0 
