precip	MIROC5	RCP60	REGRESION	decimas	1
P17179	42.611	-0.225	182	geo	2006	2100	-1
P17179 2006 1 0 0 0 10 8 12 2 0 0 0 24 0 301 171 57 146 108 162 75 42 0 8 26 0 0 0 24 0 0 0 0 
P17179 2006 2 12 41 0 0 0 7 0 0 0 0 0 0 41 0 0 63 0 33 49 92 84 42 32 0 0 10 0 0 -999 -999 -999 
P17179 2006 3 59 108 124 192 209 143 180 184 130 0 81 86 66 50 54 0 0 180 145 0 93 60 59 56 52 61 62 68 124 88 136 
P17179 2006 4 85 71 51 0 40 33 0 46 31 0 0 6 10 0 0 22 0 0 16 0 6 8 0 0 0 49 79 109 112 0 -999 
P17179 2006 5 59 0 55 59 64 96 58 25 0 26 0 0 54 79 42 26 38 49 35 58 35 11 0 16 0 0 16 34 44 41 30 
P17179 2006 6 27 23 0 0 29 0 19 0 54 0 20 40 45 0 0 31 0 0 0 0 0 0 0 29 31 0 42 0 0 49 -999 
P17179 2006 7 62 42 0 0 32 0 55 63 45 0 0 0 0 0 0 0 0 0 31 0 58 37 0 41 0 0 0 18 0 37 69 
P17179 2006 8 0 0 27 0 0 48 47 25 0 23 0 0 33 52 0 0 0 0 0 42 0 0 0 45 51 48 0 22 27 42 51 
P17179 2006 9 27 0 30 34 54 0 18 0 0 0 26 0 0 0 29 0 0 0 52 0 0 30 0 0 55 20 0 28 36 39 -999 
P17179 2006 10 0 0 7 0 0 10 7 14 0 0 27 28 33 39 45 0 0 0 18 26 0 34 0 0 0 0 27 0 55 0 0 
P17179 2006 11 35 30 0 0 12 16 33 0 12 0 0 0 0 0 0 0 0 0 0 0 0 50 44 0 38 0 6 5 0 0 -999 
P17179 2006 12 0 0 0 0 0 0 0 34 37 0 32 35 50 46 0 106 53 0 0 0 0 0 118 125 67 0 0 28 0 0 20 
P17179 2007 1 22 25 18 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 58 34 0 0 15 48 58 45 29 85 88 48 42 
P17179 2007 2 0 30 89 104 0 31 36 102 267 0 84 55 31 0 0 0 0 0 35 0 0 0 34 36 0 24 34 59 -999 -999 -999 
P17179 2007 3 35 21 0 35 52 58 0 0 21 14 41 158 135 157 123 36 43 32 0 32 0 48 29 0 0 16 0 0 9 0 0 
P17179 2007 4 0 0 0 0 37 53 29 0 7 0 0 35 78 54 21 0 34 0 82 68 69 71 0 92 50 56 0 15 0 0 -999 
P17179 2007 5 0 0 14 39 0 0 29 0 21 0 37 58 72 82 56 43 35 0 64 41 0 0 0 0 17 0 0 7 0 21 0 
