precip	MIROC5	RCP60	REGRESION	decimas	1
P6032	39.138	-4.324	182	geo	2006	2100	-1
P6032 2006 1 0 0 0 10 0 19 0 0 0 0 21 95 166 53 45 101 67 65 56 13 0 11 0 14 19 0 0 0 27 34 0 
P6032 2006 2 0 63 31 0 0 0 0 0 0 0 0 28 47 49 0 0 0 0 16 29 16 0 12 0 0 0 0 0 -999 -999 -999 
P6032 2006 3 0 0 0 94 85 0 91 89 0 0 70 39 29 26 30 65 129 113 72 32 45 36 36 25 30 30 25 40 58 39 66 
P6032 2006 4 19 0 0 33 0 0 0 56 0 0 0 0 0 10 10 14 0 0 0 0 1 0 11 0 22 0 0 43 0 0 -999 
P6032 2006 5 0 0 21 0 0 54 19 0 0 0 0 0 20 26 0 11 19 11 0 17 0 0 0 0 0 0 0 0 0 0 0 
P6032 2006 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 19 0 0 0 -999 
P6032 2006 7 0 0 0 0 0 23 23 0 8 3 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 
P6032 2006 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 21 21 
P6032 2006 9 0 0 0 0 0 0 0 11 21 0 0 0 0 0 0 0 0 0 0 0 0 17 0 25 11 0 0 0 9 7 -999 
P6032 2006 10 0 0 0 0 0 0 0 0 16 25 24 26 0 0 0 0 10 0 0 0 0 0 0 0 0 14 0 18 0 0 0 
P6032 2006 11 0 16 0 0 0 0 34 35 0 0 0 0 0 0 0 0 5 0 0 13 23 0 25 0 0 0 0 0 0 0 -999 
P6032 2006 12 0 0 0 0 0 0 24 72 62 0 33 29 35 0 65 94 0 0 0 12 25 50 0 0 43 0 29 0 0 0 0 
P6032 2007 1 16 16 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 10 0 0 0 0 0 0 18 0 0 18 22 17 
P6032 2007 2 11 0 17 17 11 0 30 106 197 146 21 23 0 0 0 9 0 0 30 38 0 48 53 27 35 33 34 0 -999 -999 -999 
P6032 2007 3 19 37 0 60 64 31 19 20 0 0 24 50 58 67 35 16 18 14 14 0 0 0 0 0 8 9 0 0 0 0 0 
P6032 2007 4 0 0 0 0 0 16 5 0 0 0 0 0 52 0 12 19 0 0 45 0 0 25 0 35 19 11 0 0 0 0 -999 
P6032 2007 5 0 4 0 0 0 24 0 0 18 22 0 0 0 26 21 17 16 29 0 0 0 0 0 0 0 0 0 0 0 15 24 
P6032 2007 6 34 0 15 18 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 12 16 0 0 25 0 -999 
P6032 2007 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 
P6032 2007 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 14 0 0 0 0 0 0 0 0 26 0 0 0 4 
P6032 2007 9 0 0 0 4 7 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 0 0 -999 
P6032 2007 10 5 0 0 0 0 0 0 0 0 27 20 21 0 40 0 0 0 46 9 0 23 41 38 0 0 0 0 13 0 0 0 
P6032 2007 11 0 0 0 0 0 0 4 7 0 21 0 33 13 0 0 0 5 0 0 0 0 0 0 0 0 6 18 20 0 0 -999 
P6032 2007 12 0 0 18 21 17 0 0 17 0 0 0 0 0 0 0 0 29 38 28 0 0 0 15 0 0 8 0 10 0 7 8 
P6032 2008 1 13 24 26 37 17 3 0 0 5 0 11 0 0 28 30 28 0 10 16 0 57 63 29 19 0 84 101 56 39 53 75 
P6032 2008 2 140 42 84 0 32 46 40 73 0 0 64 0 0 0 0 40 33 59 33 46 0 0 16 18 28 32 0 19 -999 -999 -999 
P6032 2008 3 0 0 0 0 5 4 0 0 0 7 0 0 0 15 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 3 0 
P6032 2008 4 0 0 15 0 25 9 0 0 2 0 0 14 23 0 54 50 37 0 0 0 0 0 0 7 0 0 0 0 0 0 -999 
P6032 2008 5 0 13 0 0 19 0 0 0 0 0 43 0 21 29 20 19 12 0 0 0 0 27 43 0 0 0 0 0 11 19 0 
P6032 2008 6 0 0 14 0 18 26 0 12 0 0 19 0 15 0 0 8 0 0 11 0 0 0 0 0 0 0 0 0 0 0 -999 
P6032 2008 7 0 0 0 8 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
P6032 2008 8 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 25 0 0 0 0 0 
P6032 2008 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 15 0 0 19 0 0 0 0 0 35 0 -999 
P6032 2008 10 19 0 0 0 0 0 0 12 0 0 0 0 29 0 0 5 0 0 0 0 0 0 0 0 0 0 34 21 19 0 10 
P6032 2008 11 0 0 29 0 0 2 0 4 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 4 6 0 0 0 0 0 -999 
